Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,purpose_of_ww_sampling,purpose_of_ww_sequencing,ReleaseDate,create_date,version,Sample Name,sequenced_by,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_jurisdiction,ww_surv_target_1_known_present,ww_surv_target_1
SRR25210175,AMPLICON,272,87064169,PRJNA992940,SAMN36377484,SARS-CoV-2: wastewater surveillance,28102057,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,activ_sars2_vcf,fastq,run.zq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,gs.US,ncbi.public",SRX20956714,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Essendon West,35869,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35869,WEHI,SRP448241,NA,24,raw wastewater,composite,STL1,yes,SARS-CoV-2
SRR25210176,AMPLICON,272,84160220,PRJNA992940,SAMN36377483,SARS-CoV-2: wastewater surveillance,28087003,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956713,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Steele Creek Branch - Tullamarine,35867,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35867,WEHI,SRP448241,NA,24,raw wastewater,composite,STL82,yes,SARS-CoV-2
SRR25210177,AMPLICON,272,75827787,PRJNA992940,SAMN36377482,SARS-CoV-2: wastewater surveillance,27180892,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.us-east1,gs.US,s3.us-east-1",SRX20956712,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Nhill,35837,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35837,WEHI,SRP448241,NA,72,raw wastewater,composite,SONHI003,yes,SARS-CoV-2
SRR25210178,AMPLICON,272,4367215,PRJNA992940,SAMN36377481,SARS-CoV-2: wastewater surveillance,1391532,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956711,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Richmond Main - South Yarra,35773,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35773,WEHI,SRP448241,NA,24,raw wastewater,composite,RMD001A,yes,SARS-CoV-2
SRR25210179,AMPLICON,272,1131695,PRJNA992940,SAMN36377480,SARS-CoV-2: wastewater surveillance,457110,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"fastq,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956710,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,South Yarra Main - South Melbourne,35771,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35771,WEHI,SRP448241,NA,24,raw wastewater,composite,SYM13,yes,SARS-CoV-2
SRR25210180,AMPLICON,272,17491925,PRJNA992940,SAMN36377372,SARS-CoV-2: wastewater surveillance,4626542,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-17,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20956709,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Gisborne,34527,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34527,WEHI,SRP448241,NA,24,raw wastewater,composite,GISBWWINF,yes,SARS-CoV-2
SRR25210181,AMPLICON,272,10374709,PRJNA992940,SAMN36377479,SARS-CoV-2: wastewater surveillance,3455442,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX20956708,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melbourne Main - Port Melbourne,35769,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35769,WEHI,SRP448241,NA,24,raw wastewater,composite,MMS001,yes,SARS-CoV-2
SRR25210182,AMPLICON,272,69076843,PRJNA992940,SAMN36377478,SARS-CoV-2: wastewater surveillance,22046786,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956707,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Shepparton,35763,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35763,WEHI,SRP448241,NA,72,raw wastewater,composite,SHEPP-INF,yes,SARS-CoV-2
SRR25210183,AMPLICON,272,60198391,PRJNA992940,SAMN36377477,SARS-CoV-2: wastewater surveillance,18567172,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,activ_sars2_vcf,fastq,run.zq","ncbi,gs,s3","gs.us-east1,ncbi.public,gs.US,s3.us-east-1",SRX20956706,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Woodend,35761,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35761,WEHI,SRP448241,NA,24,raw wastewater,composite,WOODWWINF,yes,SARS-CoV-2
SRR25210184,AMPLICON,272,72350944,PRJNA992940,SAMN36377476,SARS-CoV-2: wastewater surveillance,24655014,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,activ_sars2_vcf,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public,gs.us-east1",SRX20956705,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Sunbury,35759,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35759,WEHI,SRP448241,NA,24,raw wastewater,composite,SUNBURY,yes,SARS-CoV-2
SRR25210185,AMPLICON,272,864462,PRJNA992940,SAMN36377475,SARS-CoV-2: wastewater surveillance,408916,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956704,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Riddells Creek,35755,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35755,WEHI,SRP448241,NA,72,raw wastewater,composite,RIDDelLWWINF,yes,SARS-CoV-2
SRR25210186,AMPLICON,272,60393484,PRJNA992940,SAMN36377474,SARS-CoV-2: wastewater surveillance,20449173,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"fastq,activ_sars2_vcf,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20956703,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,35753,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35753,WEHI,SRP448241,NA,24,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210187,AMPLICON,272,65987109,PRJNA992940,SAMN36377473,SARS-CoV-2: wastewater surveillance,19350934,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956702,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bacchus Marsh,35749,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35749,WEHI,SRP448241,NA,24,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210188,AMPLICON,272,445556,PRJNA992940,SAMN36377472,SARS-CoV-2: wastewater surveillance,241165,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956701,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Portland,35747,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35747,WEHI,SRP448241,NA,96,raw wastewater,composite,PTL_WRP_INF,yes,SARS-CoV-2
SRR25210189,AMPLICON,272,21208080,PRJNA992940,SAMN36377471,SARS-CoV-2: wastewater surveillance,6504740,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956700,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Hamilton,35745,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35745,WEHI,SRP448241,NA,96,raw wastewater,composite,HAM_WRP_INF,yes,SARS-CoV-2
SRR25210190,AMPLICON,272,33186141,PRJNA992940,SAMN36377470,SARS-CoV-2: wastewater surveillance,10183379,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX20956699,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat North,35743,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35743,WEHI,SRP448241,NA,24,raw wastewater,composite,BNTHSTP,yes,SARS-CoV-2
SRR25210191,AMPLICON,272,72740,PRJNA992940,SAMN36377371,SARS-CoV-2: wastewater surveillance,88392,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-18,public,"fastq,sra","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956698,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bentheigh Woords Private Nursing Home,34525,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34525,WEHI,SRP448241,NA,24,raw wastewater,composite,YARS-WOODS,yes,SARS-CoV-2
SRR25210192,AMPLICON,272,58416271,PRJNA992940,SAMN36377469,SARS-CoV-2: wastewater surveillance,18902420,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-30,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,gs.US,ncbi.public,s3.us-east-1",SRX20956697,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Ballarat South,35741,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35741,WEHI,SRP448241,NA,12,raw wastewater,composite,BSTP,yes,SARS-CoV-2
SRR25210193,AMPLICON,272,145352,PRJNA992940,SAMN36377468,SARS-CoV-2: wastewater surveillance,113566,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20956696,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Apollo Bay,35723,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35723,WEHI,SRP448241,NA,120,raw wastewater,composite,S17ABWRP,yes,SARS-CoV-2
SRR25210194,AMPLICON,272,92962780,PRJNA992940,SAMN36377467,SARS-CoV-2: wastewater surveillance,29722414,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"fastq,run.zq,sra","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956695,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Black Rock,35719,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35719,WEHI,SRP448241,NA,72,raw wastewater,composite,S2BRWRP,yes,SARS-CoV-2
SRR25210195,AMPLICON,272,68141414,PRJNA992940,SAMN36377466,SARS-CoV-2: wastewater surveillance,20023703,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956694,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Northern Water Plant (Corio),35717,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35717,WEHI,SRP448241,NA,72,raw wastewater,composite,S36CNWRP,yes,SARS-CoV-2
SRR25210196,AMPLICON,272,57598484,PRJNA992940,SAMN36377465,SARS-CoV-2: wastewater surveillance,19405465,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"run.zq,sra,fastq,activ_sars2_vcf","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1,gs.US",SRX20956693,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Fernleigh Street Pump Station - North Geelong,35715,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35715,WEHI,SRP448241,NA,72,raw wastewater,composite,BWSP030,yes,SARS-CoV-2
SRR25210197,AMPLICON,272,82689,PRJNA992940,SAMN36377464,SARS-CoV-2: wastewater surveillance,92485,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956692,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Leopold Pump Station - South East Geelong,35713,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35713,WEHI,SRP448241,NA,72,raw wastewater,composite,BWSP025,yes,SARS-CoV-2
SRR25210198,AMPLICON,272,56607388,PRJNA992940,SAMN36377463,SARS-CoV-2: wastewater surveillance,18966527,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"fastq,sra,activ_sars2_vcf,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1,gs.US",SRX20956691,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Belmont Pump Station - South West Geelong,35711,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:12:00Z,1,35711,WEHI,SRP448241,NA,72,raw wastewater,composite,BWSP006,yes,SARS-CoV-2
SRR25210199,AMPLICON,272,45745161,PRJNA992940,SAMN36377462,SARS-CoV-2: wastewater surveillance,14243789,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"sra,fastq,run.zq","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956690,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Woodend,35573,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35573,WEHI,SRP448241,NA,72,raw wastewater,composite,WOODWWINF,yes,SARS-CoV-2
SRR25210200,AMPLICON,272,61070678,PRJNA992940,SAMN36377461,SARS-CoV-2: wastewater surveillance,21540326,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-29,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1,gs.US",SRX20956689,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,35569,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35569,WEHI,SRP448241,NA,72,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210201,AMPLICON,271,3455593,PRJNA992940,SAMN36377460,SARS-CoV-2: wastewater surveillance,1011237,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"fastq,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX20956688,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,White Hills Primary School,35549,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35549,WEHI,SRP448241,NA,48,raw wastewater,composite,SCWhitehills,yes,SARS-CoV-2
SRR25210202,AMPLICON,272,21531,PRJNA992940,SAMN36377370,SARS-CoV-2: wastewater surveillance,70772,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-18,public,"sra,fastq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956687,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Yarrawonga Health - upstream,34523,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34523,WEHI,SRP448241,NA,24,raw wastewater,composite,YARS-PIPER,yes,SARS-CoV-2
SRR25210203,AMPLICON,272,6686303,PRJNA992940,SAMN36377361,SARS-CoV-2: wastewater surveillance,2207694,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-17,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","gs.US,ncbi.public,gs.us-east1,s3.us-east-1",SRX20956686,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Nhill,34433,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34433,WEHI,SRP448241,NA,24,raw wastewater,composite,SONHI003,yes,SARS-CoV-2
SRR25210204,AMPLICON,272,95274,PRJNA992940,SAMN36377360,SARS-CoV-2: wastewater surveillance,95980,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-17,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX20956685,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Horsham,34431,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,34431,WEHI,SRP448241,NA,24,raw wastewater,composite,SOHOR001,yes,SARS-CoV-2
SRR25210205,AMPLICON,272,23264393,PRJNA992940,SAMN36377459,SARS-CoV-2: wastewater surveillance,7225649,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"sra,run.zq,fastq,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public,gs.US",SRX20957095,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Pakenham STP Upstream Manhole,35545,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35545,WEHI,SRP448241,NA,24,raw wastewater,composite,SEPKNH2407,yes,SARS-CoV-2
SRR25210206,AMPLICON,272,67134,PRJNA992940,SAMN36377458,SARS-CoV-2: wastewater surveillance,83874,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957094,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bendigo,35543,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35543,WEHI,SRP448241,NA,48,raw wastewater,composite,WW07-BEN001,yes,SARS-CoV-2
SRR25210207,AMPLICON,272,6652563,PRJNA992940,SAMN36377457,SARS-CoV-2: wastewater surveillance,2227567,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957093,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Woodend,35539,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35539,WEHI,SRP448241,NA,96,raw wastewater,composite,WOODWWINF,yes,SARS-CoV-2
SRR25210208,AMPLICON,272,25044016,PRJNA992940,SAMN36377456,SARS-CoV-2: wastewater surveillance,7639238,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957092,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Melton,35537,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35537,WEHI,SRP448241,NA,72,raw wastewater,composite,MELTWWINF,yes,SARS-CoV-2
SRR25210209,AMPLICON,272,135011,PRJNA992940,SAMN36377455,SARS-CoV-2: wastewater surveillance,112394,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957091,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Bacchus Marsh,35535,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35535,WEHI,SRP448241,NA,72,raw wastewater,composite,BCMSHWWINF,yes,SARS-CoV-2
SRR25210210,AMPLICON,272,23846223,PRJNA992940,SAMN36377454,SARS-CoV-2: wastewater surveillance,6245625,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,gs,s3","ncbi.public,gs.US,gs.us-east1,s3.us-east-1",SRX20957090,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Fernleigh Street Pump Station - North Geelong,35531,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35531,WEHI,SRP448241,NA,48,raw wastewater,composite,BWSP030,yes,SARS-CoV-2
SRR25210211,AMPLICON,272,607835,PRJNA992940,SAMN36377453,SARS-CoV-2: wastewater surveillance,246407,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX20957089,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Leopold Pump Station - South East Geelong,35529,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:10:00Z,1,35529,WEHI,SRP448241,NA,48,raw wastewater,composite,BWSP025,yes,SARS-CoV-2
SRR25210212,AMPLICON,272,18693729,PRJNA992940,SAMN36377452,SARS-CoV-2: wastewater surveillance,5571036,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957088,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Belmont Pump Station - South West Geelong,35527,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35527,WEHI,SRP448241,NA,48,raw wastewater,composite,BWSP006,yes,SARS-CoV-2
SRR25210213,AMPLICON,272,42036,PRJNA992940,SAMN36377451,SARS-CoV-2: wastewater surveillance,76538,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-25,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX20957087,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Colac,35525,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35525,WEHI,SRP448241,NA,72,raw wastewater,composite,S30CWRP,yes,SARS-CoV-2
SRR25210214,AMPLICON,272,8667695,PRJNA992940,SAMN36377450,SARS-CoV-2: wastewater surveillance,2660408,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-26,public,"fastq,run.zq,activ_sars2_vcf,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1,gs.US",SRX20957086,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,Black Rock,35523,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,35523,WEHI,SRP448241,NA,48,raw wastewater,composite,S2BRWRP,yes,SARS-CoV-2
SRR25210215,AMPLICON,272,230718,PRJNA992940,SAMN36377369,SARS-CoV-2: wastewater surveillance,134756,WEHI (WALTER & ELIZA HALL INSTITUTE),2021-11-18,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX20957085,Australia,Oceania,Australia: Victoria,Illumina MiniSeq,St Georges Road Primary School,34507,PAIRED,PCR,VIRAL RNA,wastewater metagenome,ILLUMINA,public health surveillance community-level,VOC identification,2024-06-25T00:00:00Z,2023-07-09T23:11:00Z,1,34507,WEHI,SRP448241,NA,24,raw wastewater,composite,SCStGeo,yes,SARS-CoV-2
