Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,ww_population,ww_sample_duration,ww_sample_matrix,ww_sample_type,ww_surv_target_1_known_present,ww_surv_target_1,collected_by,collection_site_id,concentration_method,extraction_control,extraction_method,project_name,purpose_of_ww_sampling,sequenced_by,ww_flow,ww_sample_site,ww_surv_target_1_extract,ww_surv_target_1_extract_unit,ww_surv_target_1_protocol,isolate
SRR18328799,WGS,301,36768215,PRJNA796340,SAMN24849727,SARS-CoV-2: wastewater surveillance,17643987,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,run.zq,activ_sars2_vcf,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX14465656,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Keegans Bayou,20210329_5,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_KB,SRP354595,124000,24,raw wastewater,composite,yes,SARS-CoV-146,Houston Water,KB,membrane filtration with addition of mgcl146,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328800,WGS,301,17629379,PRJNA796340,SAMN24849728,SARS-CoV-2: wastewater surveillance,8439199,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX14465655,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Chocolate Bayou,20210329_6,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_CB,SRP354595,37359,24,raw wastewater,composite,yes,SARS-CoV-147,Houston Water,CB,membrane filtration with addition of mgcl147,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328801,WGS,313,42888981,PRJNA796340,SAMN24849729,SARS-CoV-2: wastewater surveillance,20949975,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX14465654,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,White Oak,20210329_7,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:36:00Z,1,20210329_WO,SRP354595,20758,24,raw wastewater,composite,yes,SARS-CoV-148,Houston Water,WO,membrane filtration with addition of mgcl148,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328802,WGS,310,33252119,PRJNA796340,SAMN24849730,SARS-CoV-2: wastewater surveillance,16239343,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX14465653,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Easthaven,20210329_8,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_EH,SRP354595,16030,24,raw wastewater,composite,yes,SARS-CoV-149,Houston Water,EH,membrane filtration with addition of mgcl149,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328804,WGS,300,35924569,PRJNA796340,SAMN24849732,SARS-CoV-2: wastewater surveillance,17150477,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX14465651,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,West Lake,20210329_10,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_WL,SRP354595,600,24,raw wastewater,composite,yes,SARS-CoV-151,Houston Water,WL,membrane filtration with addition of mgcl151,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328805,WGS,301,169090091,PRJNA796340,SAMN24849746,SARS-CoV-2: wastewater surveillance,81718845,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX14465650,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northwest,20210329_24,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:36:00Z,1,20210329_NW,SRP354595,95600,24,raw wastewater,composite,yes,SARS-CoV-165,Houston Water,NW,membrane filtration with addition of mgcl165,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328806,WGS,293,153323076,PRJNA796340,SAMN24849745,SARS-CoV-2: wastewater surveillance,72161529,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX14465649,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Forest Cove,20210329_23,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_FC,SRP354595,4170,24,raw wastewater,composite,yes,SARS-CoV-164,Houston Water,FC,membrane filtration with addition of mgcl164,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328808,WGS,297,124845255,PRJNA796340,SAMN24849743,SARS-CoV-2: wastewater surveillance,61789141,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"fastq,activ_sars2_vcf,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX14465647,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Greenridge,20210329_21,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_GR,SRP354595,28742,24,raw wastewater,composite,yes,SARS-CoV-162,Houston Water,GR,membrane filtration with addition of mgcl162,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328809,WGS,310,25815699,PRJNA796340,SAMN24849725,SARS-CoV-2: wastewater surveillance,12726545,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"run.zq,fastq,activ_sars2_vcf,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465646,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northbelt,20210329_3,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_NO,SRP354595,12892,24,raw wastewater,composite,yes,SARS-CoV-144,Houston Water,NO,membrane filtration with addition of mgcl144,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328812,WGS,293,137798566,PRJNA796340,SAMN24849740,SARS-CoV-2: wastewater surveillance,66162166,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,run.zq,activ_sars2_vcf,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX14465643,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sagemont,20210329_18,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_SG,SRP354595,20608,24,raw wastewater,composite,yes,SARS-CoV-159,Houston Water,SG,membrane filtration with addition of mgcl159,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328816,WGS,307,96617757,PRJNA796340,SAMN24849736,SARS-CoV-2: wastewater surveillance,48264053,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX14465639,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Westway,20210329_14,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_WW,SRP354595,3623,24,raw wastewater,composite,yes,SARS-CoV-155,Houston Water,WW,membrane filtration with addition of mgcl155,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328819,WGS,290,135784675,PRJNA796340,SAMN24849733,SARS-CoV-2: wastewater surveillance,64679405,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"sra,run.zq,fastq,activ_sars2_vcf","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX14465636,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,MUD#203,20210329_11,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_203,SRP354595,4010,24,raw wastewater,composite,yes,SARS-CoV-152,Houston Water,203,membrane filtration with addition of mgcl152,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328820,WGS,301,149874244,PRJNA796340,SAMN24849724,SARS-CoV-2: wastewater surveillance,71588860,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"fastq,run.zq,activ_sars2_vcf,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX14465635,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Turkey Creek,20210329_2,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:35:00Z,1,20210329_TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-143,Houston Water,TC,membrane filtration with addition of mgcl143,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR18328821,WGS,301,133306696,PRJNA796340,SAMN24849723,SARS-CoV-2: wastewater surveillance,66794347,RICE UNIVERSITY,2021-03-29T00:00:00Z,public,"activ_sars2_vcf,run.zq,sra,fastq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX14465634,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Upper Brays,20210329_1,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-03-18T00:00:00Z,2022-03-18T00:36:00Z,1,20210329_UB,SRP354595,97918,24,raw wastewater,composite,yes,SARS-CoV-142,Houston Water,UB,membrane filtration with addition of mgcl142,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568720,WGS,302,33966665,PRJNA796340,SAMN24849659,SARS-CoV-2: wastewater surveillance,15248475,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13737964,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Upper Brays,20210315_UB,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_UB,SRP354595,97918,24,raw wastewater,composite,yes,SARS-CoV-78,Houston Water,UB,membrane filtration with addition of mgcl78,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568721,WGS,306,41109312,PRJNA796340,SAMN24849658,SARS-CoV-2: wastewater surveillance,19028431,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"activ_sars2_vcf,sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13737963,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Turkey Creek,20210315_TC,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_TC,SRP354595,59188,24,raw wastewater,composite,yes,SARS-CoV-77,Houston Water,TC,membrane filtration with addition of mgcl77,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568722,WGS,307,34525665,PRJNA796340,SAMN24849657,SARS-CoV-2: wastewater surveillance,15705202,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,sra,run.zq,activ_sars2_vcf","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX13737962,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#76,20210315_76,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_76,SRP354595,976,24,raw wastewater,composite,yes,SARS-CoV-76,Houston Water,76,membrane filtration with addition of mgcl76,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568723,WGS,308,31681033,PRJNA796340,SAMN24849656,SARS-CoV-2: wastewater surveillance,14444124,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX13737961,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Westway,20210315_WW,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_WW,SRP354595,3623,24,raw wastewater,composite,yes,SARS-CoV-75,Houston Water,WW,membrane filtration with addition of mgcl75,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568724,WGS,306,26424053,PRJNA796340,SAMN24849655,SARS-CoV-2: wastewater surveillance,12688321,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,activ_sars2_vcf,run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX13737960,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Intercontinental Airport,20210315_IA,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:38:00Z,1,20210315_IA,SRP354595,2408,24,raw wastewater,composite,yes,SARS-CoV-74,Houston Water,IA,membrane filtration with addition of mgcl74,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568725,WGS,306,29381117,PRJNA796340,SAMN24849654,SARS-CoV-2: wastewater surveillance,13411564,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,run.zq,sra,activ_sars2_vcf","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX13737959,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Greenridge,20210315_GR,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_GR,SRP354595,28742,24,raw wastewater,composite,yes,SARS-CoV-73,Houston Water,GR,membrane filtration with addition of mgcl73,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568726,WGS,300,145220732,PRJNA796340,SAMN24849688,SARS-CoV-2: wastewater surveillance,68978150,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,activ_sars2_vcf,run.zq,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX13737958,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,WCID#47,20210315_47,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_47,SRP354595,33645,24,raw wastewater,composite,yes,SARS-CoV-107,Houston Water,47,membrane filtration with addition of mgcl107,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568727,WGS,296,261233643,PRJNA796340,SAMN24849687,SARS-CoV-2: wastewater surveillance,124483221,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX13737957,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Sims Bayou South,20210315_SS,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:40:00Z,1,20210315_SS,SRP354595,109414,24,raw wastewater,composite,yes,SARS-CoV-106,Houston Water,SS,membrane filtration with addition of mgcl106,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568728,WGS,298,276957022,PRJNA796340,SAMN24849686,SARS-CoV-2: wastewater surveillance,135153181,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"sra,fastq,activ_sars2_vcf,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX13737956,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Imperial Valley,20210315_IV,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_IV,SRP354595,16804,24,raw wastewater,composite,yes,SARS-CoV-105,Houston Water,IV,membrane filtration with addition of mgcl105,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568729,WGS,294,274950415,PRJNA796340,SAMN24849685,SARS-CoV-2: wastewater surveillance,129726264,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"run.zq,sra,activ_sars2_vcf,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX13737955,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Clinton Park,20210315_CP,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_CP,SRP354595,3825,24,raw wastewater,composite,yes,SARS-CoV-104,Houston Water,CP,membrane filtration with addition of mgcl104,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
SRR17568730,WGS,305,255863902,PRJNA796340,SAMN24849684,SARS-CoV-2: wastewater surveillance,124941521,HOUSTON_WBE_SARS-COV-2,2021-03-15T00:00:00Z,public,"fastq,sra,activ_sars2_vcf,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX13737954,USA,North America,"USA: Texas\, Houston",Illumina MiSeq,Northgate,20210315_NG,PAIRED,PCR,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-01-20T00:00:00Z,2022-01-11T21:39:00Z,1,20210315_NG,SRP354595,19867,24,raw wastewater,composite,yes,SARS-CoV-103,Houston Water,NG,membrane filtration with addition of mgcl103,Not provided,chemagic viral dna/rna 300 kit,Monitoring SARS-CoV-2 in Houston wastewater,public health surveillance community-level,Houston Health Department,Not provided,wastewater treatment plant,Not provided,NA,"ddPCR detection of SARS-CoV-2 in Wastewater using One step RT-ddPCR with One-Step RT-ddPCR Advanced Kit for Probes (1864021, Bio-Rad) on the QX200 AutoDG Droplet Digital PCR System (Bio-Rad)",
