Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,SAMPLE_NUMBER
SRR14530862,RNA-Seq,202,2176625548,PRJNA729801,SAMN19168028,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",655545487,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-30,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875475,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_30_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_30_2020_INF_unenriched,SRP319776,140
SRR14530863,RNA-Seq,202,2042735908,PRJNA729801,SAMN19168027,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",689216573,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-29,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875474,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_11_29_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_11_29_2020_INF_unenriched,SRP319776,139
SRR14530864,RNA-Seq,202,2056956910,PRJNA729801,SAMN19168026,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",617767044,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-04,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875473,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_01_04_2021_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_01_04_2021_INF_unenriched,SRP319776,138
SRR14530865,RNA-Seq,202,2048458972,PRJNA729801,SAMN19168025,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",613885125,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-03,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875472,USA,North America,USA: California,Illumina NovaSeq 6000,32.679592 N 117.246719 W,PL_01_03_2021_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,PL_01_03_2021_INF_unenriched,SRP319776,137
SRR14530866,RNA-Seq,202,1985019660,PRJNA729801,SAMN19168024,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",635425743,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-21,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875471,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_12_21_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_12_21_2020_INF_unenriched,SRP319776,136
SRR14530867,RNA-Seq,202,1987835742,PRJNA729801,SAMN19168023,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",600346658,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-14,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875470,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_12_14_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_12_14_2020_INF_unenriched,SRP319776,135
SRR14530868,RNA-Seq,202,2144576228,PRJNA729801,SAMN19168022,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",640357767,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-09,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875469,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_9_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_9_2020_INF_unenriched,SRP319776,134
SRR14530869,RNA-Seq,202,1733953456,PRJNA729801,SAMN19168021,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",511841803,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-04,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875468,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_4_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_4_2020_INF_unenriched,SRP319776,133
SRR14530870,RNA-Seq,202,1900444684,PRJNA729801,SAMN19168020,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",586958419,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-25,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875467,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_25_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_25_2020_INF_unenriched,SRP319776,132
SRR14530871,RNA-Seq,202,2125823154,PRJNA729801,SAMN19168019,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",649173603,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-18,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875466,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_18_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_18_2020_INF_unenriched,SRP319776,131
SRR14530872,Targeted-Capture,302,1312191510,PRJNA729801,SAMN19167902,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",429374587,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-13,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875465,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_10_13_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_10_13_2020,SRP319776,14
SRR14530873,RNA-Seq,202,2356781470,PRJNA729801,SAMN19168018,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",712440727,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-11,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875464,USA,North America,USA: California,Illumina NovaSeq 6000,33.692067 N 117.939054 W,OC_11_11_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,OC_11_11_2020_INF_unenriched,SRP319776,130
SRR14530874,RNA-Seq,202,1953498368,PRJNA729801,SAMN19168017,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",608729988,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-25,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875463,USA,North America,USA: California,Illumina NovaSeq 6000,32.878986 N 117.198984 W,NC_9_25_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,NC_9_25_2020_INF_unenriched,SRP319776,129
SRR14530875,RNA-Seq,202,2511682544,PRJNA729801,SAMN19168016,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",756779368,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-06,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875462,USA,North America,USA: California,Illumina NovaSeq 6000,32.878986 N 117.198984 W,NC_11_6_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,NC_11_6_2020_INF_unenriched,SRP319776,128
SRR14530876,RNA-Seq,202,2053188600,PRJNA729801,SAMN19168015,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",614364852,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-29,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875461,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_9_29_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_9_29_2020_INF_unenriched,SRP319776,127
SRR14530877,RNA-Seq,202,2269085594,PRJNA729801,SAMN19168014,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",700126976,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-03,public,"fastq,sra","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875460,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_3_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_3_2020_INF_unenriched,SRP319776,126
SRR14530878,RNA-Seq,202,2569497166,PRJNA729801,SAMN19168013,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",769332596,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-17,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875459,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_17_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_17_2020_INF_unenriched,SRP319776,125
SRR14530879,RNA-Seq,202,1954360504,PRJNA729801,SAMN19168012,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",614146450,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-10,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875458,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_11_10_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_11_10_2020_INF_unenriched,SRP319776,124
SRR14530880,RNA-Seq,202,2752590976,PRJNA729801,SAMN19168011,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",821977411,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-29,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875457,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_9_29_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_9_29_2020_INF_unenriched,SRP319776,123
SRR14530881,RNA-Seq,202,2606638300,PRJNA729801,SAMN19168010,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",783830711,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-22,public,"sra,fastq","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875456,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_9_22_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_9_22_2020_INF_unenriched,SRP319776,122
SRR14530882,RNA-Seq,202,2323821332,PRJNA729801,SAMN19168009,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",801816902,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-29,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875455,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_29_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_29_2020_INF_unenriched,SRP319776,121
SRR14530883,Targeted-Capture,302,1445609674,PRJNA729801,SAMN19167901,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",465317746,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-06,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875454,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JWPCP_10_06_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JWPCP_10_06_2020,SRP319776,13
SRR14530884,RNA-Seq,202,1790028252,PRJNA729801,SAMN19168008,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",539032224,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-22,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875453,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_22_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_22_2020_INF_unenriched,SRP319776,120
SRR14530885,RNA-Seq,202,2415967066,PRJNA729801,SAMN19168007,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",723417042,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-15,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875452,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_15_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_15_2020_INF_unenriched,SRP319776,119
SRR14530886,RNA-Seq,202,2196670008,PRJNA729801,SAMN19168006,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",653213424,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-04,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875451,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_04_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_04_2020_INF_unenriched,SRP319776,118
SRR14530887,RNA-Seq,202,2406391458,PRJNA729801,SAMN19168005,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",721745873,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-12-01,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875450,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_12_01_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_12_01_2020_INF_unenriched,SRP319776,117
SRR14530888,RNA-Seq,202,2329973646,PRJNA729801,SAMN19168004,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",695286666,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-03,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875449,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_11_3_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_11_3_2020_INF_unenriched,SRP319776,116
SRR14530889,RNA-Seq,202,2231267154,PRJNA729801,SAMN19168003,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",664323658,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-24,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875448,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_11_24_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_11_24_2020_INF_unenriched,SRP319776,115
SRR14530890,RNA-Seq,202,3311720714,PRJNA729801,SAMN19168002,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",988250565,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-11-17,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875447,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_11_17_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_11_17_2020_INF_unenriched,SRP319776,114
SRR14530891,RNA-Seq,202,1944544314,PRJNA729801,SAMN19168001,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",601884846,UNIVERSITY OF CALIFORNIA RIVERSIDE,2021-01-03,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875446,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_01_03_2021_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,HTP_01_03_2021_INF_unenriched,SRP319776,113
SRR14530892,RNA-Seq,302,848793952,PRJNA729801,SAMN19168000,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",298653159,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-30,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875445,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_30_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_30_2020_INF_unenriched,SRP319776,112
SRR14530893,RNA-Seq,302,1156583896,PRJNA729801,SAMN19167999,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",413743221,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-16,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875444,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_16_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_16_2020_INF_unenriched,SRP319776,111
SRR14530894,Targeted-Capture,302,1389183390,PRJNA729801,SAMN19167900,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",455386242,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-27,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875443,USA,North America,USA: California,Illumina NovaSeq 6000,33.801023 N 118.284708 W,JW_10_27_2020,PAIRED,other,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,JW_10_27_2020,SRP319776,12
SRR14530895,RNA-Seq,302,961654372,PRJNA729801,SAMN19167998,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",334233288,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-09,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875442,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_09_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_09_2020_INF_unenriched,SRP319776,110
SRR14530896,RNA-Seq,302,918660142,PRJNA729801,SAMN19167997,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",327858984,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-09-02,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875441,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_9_02_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_9_02_2020_INF_unenriched,SRP319776,109
SRR14530897,RNA-Seq,302,938747068,PRJNA729801,SAMN19167996,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",329807667,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-26,public,"fastq,sra","s3,gs","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875440,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_8_26_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_8_26_2020_INF_unenriched,SRP319776,108
SRR14530898,RNA-Seq,302,909325322,PRJNA729801,SAMN19167995,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",321165056,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-19,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875439,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_8_19_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_8_19_2020_INF_unenriched,SRP319776,107
SRR14530899,RNA-Seq,302,978989172,PRJNA729801,SAMN19167994,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",344759559,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-08-12,public,"sra,fastq","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875438,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_8_12_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_8_12_2020_INF_unenriched,SRP319776,106
SRR14530900,RNA-Seq,302,1390445448,PRJNA729801,SAMN19167993,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",495509204,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-28,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875437,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_10_28_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_10_28_2020_INF_unenriched,SRP319776,105
SRR14530901,RNA-Seq,302,1266137114,PRJNA729801,SAMN19167992,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",458836436,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-21,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875436,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_10_21_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_10_21_2020_INF_unenriched,SRP319776,104
SRR14530902,RNA-Seq,302,1588521510,PRJNA729801,SAMN19167991,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",559635958,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-14,public,"sra,fastq","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX10875435,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_10_14_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_10_14_2020_INF_unenriched,SRP319776,103
SRR14530903,RNA-Seq,302,1398969398,PRJNA729801,SAMN19167990,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",494891211,UNIVERSITY OF CALIFORNIA RIVERSIDE,2020-10-07,public,"fastq,sra","s3,gs","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX10875434,USA,North America,USA: California,Illumina NovaSeq 6000,34.033844 N 118.023501 W,SJ_10_07_2020_INF_unenriched,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2021-07-13T00:00:00Z,SJ_10_07_2020_INF_unenriched,SRP319776,102
SRR18340958,RNA-Seq,202,5303183366,PRJNA729801,SAMN26732535,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",1724089745,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-08,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477213,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_8_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_8_2021,SRP319776,
SRR18340959,RNA-Seq,202,6723253466,PRJNA729801,SAMN26732534,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2146467423,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-06,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",wastewater,influent wastewater,Composite wastewater,SRX14477212,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_6_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_6_2021,SRP319776,
SRR18340960,RNA-Seq,202,6761764766,PRJNA729801,SAMN26732533,"MIMS.me,MIGS/MIMS/MIMARKS.wastewater",2171430864,UNIVERSITY OF CALIFORNIA: IRVINE,2021-04-04,public,"sra,fastq","gs,s3","s3.us-east-1,gs.US",wastewater,influent wastewater,Composite wastewater,SRX14477211,USA,North America,USA: California,Illumina NovaSeq 6000,33.925506 N 118.430709 W,HTP_4_4_2021,PAIRED,cDNA,METATRANSCRIPTOMIC,wastewater metagenome,ILLUMINA,2022-08-03T00:00:00Z,HTP_4_4_2021,SRP319776,
